mindate,maxdate,name,datacoverage,id
1976-06-01,2008-11-04,Canada,0.0069,FIPS:CA
1980-04-01,2014-01-01,Micronesia,0.0245,FIPS:FM
1970-05-12,2014-01-01,United States,0.25,FIPS:US
