mindate,maxdate,name,datacoverage,id
1950-06-21,2008-11-04,Canada,0.0466,FIPS:CA
1980-04-01,2014-01-01,Micronesia,0.1708,FIPS:FM
1968-08-01,1969-01-01,Mexico,0.0113,FIPS:MX
1984-02-01,2014-01-01,Palau,0.1398,FIPS:PS
1984-02-01,2014-01-01,Marshall Is.,0.113,FIPS:RM
1902-08-01,2014-01-01,United States,1.0,FIPS:US
